Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Thru
0x217fa5b2b34672264c350cb6465a98683ae85c59032d67300f7482468ae38836,2022-01-17,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x842b87e0f5dd45ab5ff972b4d71f238ffad8ad3d,Airdrop,Airdrop,-391.95274324910383,-9571.05,ENS,1,Direct
0x5ce9813627473db3a752669c2a91f818a8a10d8d9453fb4a8099e7b75eda7999,2022-01-17,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x445311e44db62edc5762acca9bbddbd0977e9aed,Airdrop,Airdrop,-109.40320286787548,-2671.5,ENS,1,Direct
0xaa7820c91172462e80d5811e9be20f4cb67d848c00c19a81b9a02b921862dea1,2022-01-17,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x8eb1893e19a6adb780369dd1bedb53bdeaf5869e,Airdrop,Airdrop,-59.773953716003426,-1459.61,ENS,1,Direct
0x44c6035388d8ac3dfd4508a6317b01e9362003836c24361f3e2d81defc931a25,2022-01-17,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xa1cd3eca04d62c70b476f5d5297a600d64902a2d,Airdrop,Airdrop,-21.795339722010052,-532.22,ENS,1,Direct
0x1ae5a85c3036526fad98dd128db17bfd3266eaab6f63c021c346290a797c0d61,2022-01-17,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xb6d844e2529bc79a444662aa55f72aca08fd8f54,Airdrop,Airdrop,-132.93333732771575,-3246.08,ENS,1,Direct
0x0818452d7cf42db089660efe7fef08a1a1e4019c57244c36a75ec25b86ab3cbf,2022-01-17,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xc823a7e59b7a1619d71afcd7473b981ed0d77fb0,Airdrop,Airdrop,-53.222473724781125,-1299.63,ENS,1,Direct
0x2e203a4af50a8aa6fb1c2242dc3e3a9cdc3c7bed502e95fbcd66a8f8070a88a3,2022-01-17,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x573c8cb8f870483e9542075bc342ec3661c98855,Airdrop,Airdrop,-115.2654214725411,-2814.65,ENS,1,Direct
0x554a9ff4675011c2f293b46ce1410dfc09fbf8330d2c39183c9fce8d3bb25d00,2022-01-17,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x9ef23c2b0d1a5a69a46d4a1b82484dbb61559029,Airdrop,Airdrop,-193.68249041301775,-4729.51,ENS,1,Direct
0x6f7c273e1c3706f58a363415fad59d266a9448338312a3618dbf4d532b5e2a21,2022-01-17,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x4dde2c03071dd4c3179f9f760319974f4af6ab0a,Airdrop,Airdrop,-98.83239500930321,-2413.38,ENS,1,Direct
0xfa24bef79af5ca605904bd71b7071c0f29022933eed63e0856daaca19a1d35d3,2022-01-18,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xd1ec58495dfdc714297918418e903a08106e246e,Airdrop,Airdrop,-230.75711346706257,-5380.04,ENS,1,Direct
0xac5a8a7b97dce25c6750984100a40b96c6432f4d7ba956bacb4568d754611a19,2022-01-18,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xad5b1dc1f4fb668f476b22e8525c4583bc499f3e,Airdrop,Airdrop,-32.56627926847992,-759.27,ENS,1,Direct
0xba492d314fcc9e68f41e069a62961fa6004435359b05fb90dfef8ba28136009c,2022-01-18,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xd9aa67c7aa3b9d1bb1fa7c4dbbbf3a095f2a0539,Airdrop,Airdrop,-119.55087057951116,-2787.3,ENS,1,Direct
