Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Thru,Quarter
0xf1aef281f581835bac1ec991dbb7abd65739c6942fafbfb6056d060678ffec45,2023-01-28,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xb163a4e39f5cbec87769d0feb68169f7c0ba3b5b,0xb163a4,Support,1.0,1572.46,ETH,1,Support SG,2023Q1
0xc4d33e0dfa11c5dc602c78137281d539232a9451c5354f62c2a2e801f9652ac1,2023-02-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xcef0b1bbec22edc3d07eac2f5f1053359a96a5e2,daylon.eth,Support,2500.0,2500.0,USDC,1,Support SG,2023Q1
0xc4d33e0dfa11c5dc602c78137281d539232a9451c5354f62c2a2e801f9652ac1,2023-02-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x11725b126ff9e4279e4f645c87736a501aa0eb1a,Discord Support,Support,1500.0,1500.0,USDC,1,Support SG,2023Q1
0xc4d33e0dfa11c5dc602c78137281d539232a9451c5354f62c2a2e801f9652ac1,2023-02-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x1b995df2e474f5073406853a361f2eac7afa5b05,0x1b995d,Support,2500.0,2500.0,USDC,1,Support SG,2023Q1
0xc4d33e0dfa11c5dc602c78137281d539232a9451c5354f62c2a2e801f9652ac1,2023-02-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x8a55a2d8f2648cf88d592f0a2ba9dc7b1eddfd09,accessor.eth,Support,2000.0,2000.0,USDC,1,Support SG,2023Q1
0xc4d33e0dfa11c5dc602c78137281d539232a9451c5354f62c2a2e801f9652ac1,2023-02-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xb9dd57b4f573b6fd4b63666c76504a696ab319b0,nameart.eth,Support,1000.0,1000.0,USDC,1,Support SG,2023Q1
0xc49f685121eadd63cfe55d14d425383b8c3cc18742f293f0e40dcae2e9726363,2023-02-25,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xb9dd57b4f573b6fd4b63666c76504a696ab319b0,nameart.eth,Support,2500.0,2500.0,USDC,1,Support SG,2023Q1
0xc49f685121eadd63cfe55d14d425383b8c3cc18742f293f0e40dcae2e9726363,2023-02-25,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x1b995df2e474f5073406853a361f2eac7afa5b05,0x1b995d,Support,2500.0,2500.0,USDC,1,Support SG,2023Q1
0xc49f685121eadd63cfe55d14d425383b8c3cc18742f293f0e40dcae2e9726363,2023-02-25,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x8a55a2d8f2648cf88d592f0a2ba9dc7b1eddfd09,accessor.eth,Support,2000.0,2000.0,USDC,1,Support SG,2023Q1
0xc49f685121eadd63cfe55d14d425383b8c3cc18742f293f0e40dcae2e9726363,2023-02-25,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x11725b126ff9e4279e4f645c87736a501aa0eb1a,Discord Support,Support,1500.0,1500.0,USDC,1,Support SG,2023Q1
0xc49f685121eadd63cfe55d14d425383b8c3cc18742f293f0e40dcae2e9726363,2023-02-25,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xcef0b1bbec22edc3d07eac2f5f1053359a96a5e2,daylon.eth,Support,2500.0,2500.0,USDC,1,Support SG,2023Q1
0xfe2e781e4031e268d04fa203de00814e70d321b0a59107bc593c9f90fd4f2a32,2023-03-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xb9dd57b4f573b6fd4b63666c76504a696ab319b0,nameart.eth,Support,2500.0,2500.0,USDC,1,Support SG,2023Q1
0xfe2e781e4031e268d04fa203de00814e70d321b0a59107bc593c9f90fd4f2a32,2023-03-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x1b995df2e474f5073406853a361f2eac7afa5b05,0x1b995d,Support,2500.0,2500.0,USDC,1,Support SG,2023Q1
0xfe2e781e4031e268d04fa203de00814e70d321b0a59107bc593c9f90fd4f2a32,2023-03-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x3a85cd196d72872d89dde1ea1cccd7ceeb30802c,daylon.eth,Support,2500.0,2500.0,USDC,1,Support SG,2023Q1
0xfe2e781e4031e268d04fa203de00814e70d321b0a59107bc593c9f90fd4f2a32,2023-03-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x11725b126ff9e4279e4f645c87736a501aa0eb1a,Discord Support,Support,1500.0,1500.0,USDC,1,Support SG,2023Q1
0xfe2e781e4031e268d04fa203de00814e70d321b0a59107bc593c9f90fd4f2a32,2023-03-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x8a55a2d8f2648cf88d592f0a2ba9dc7b1eddfd09,accessor.eth,Support,2000.0,2000.0,USDC,1,Support SG,2023Q1
0x3c5d1482121c5768412dd10f0303ab99bbe494945283f51cb89175fb97cf2dbf,2023-02-28,0xba0c461b22d918fb1f52fef556310230d177d1f2,Ecosystem,Ecosystem,0x4a903f36037da9dc1e1992bc7b8d511170000b07,ensnews.eth,Eco. Small Grants,1.0,1604.71,ETH,1,Gitcoin Grants SG,2023Q1
0x3c5d1482121c5768412dd10f0303ab99bbe494945283f51cb89175fb97cf2dbf,2023-02-28,0xba0c461b22d918fb1f52fef556310230d177d1f2,Ecosystem,Ecosystem,0x6a08ed0c51a3114d6a5347f1d0d33b1932dc93a7,bishara.eth,Eco. Small Grants,1.0,1604.71,ETH,1,Gitcoin Grants SG,2023Q1
0x3c5d1482121c5768412dd10f0303ab99bbe494945283f51cb89175fb97cf2dbf,2023-02-28,0xba0c461b22d918fb1f52fef556310230d177d1f2,Ecosystem,Ecosystem,0x2ac6a3561a43f06d62602ef9728c2b9eec393326,1w3.eth,Eco. Small Grants,1.0,1604.71,ETH,1,Gitcoin Grants SG,2023Q1
0x3c5d1482121c5768412dd10f0303ab99bbe494945283f51cb89175fb97cf2dbf,2023-02-28,0xba0c461b22d918fb1f52fef556310230d177d1f2,Ecosystem,Ecosystem,0xd9f8bf1f266e50bb4de528007f28c14bb7edaff7,julieshi.eth,Eco. Small Grants,1.0,1604.71,ETH,1,Gitcoin Grants SG,2023Q1
0x3c5d1482121c5768412dd10f0303ab99bbe494945283f51cb89175fb97cf2dbf,2023-02-28,0xba0c461b22d918fb1f52fef556310230d177d1f2,Ecosystem,Ecosystem,0x9531c059098e3d194ff87febb587ab07b30b1306,Rotki,Eco. Small Grants,1.0,1604.71,ETH,1,Gitcoin Grants SG,2023Q1
0x3c5d1482121c5768412dd10f0303ab99bbe494945283f51cb89175fb97cf2dbf,2023-02-28,0xba0c461b22d918fb1f52fef556310230d177d1f2,Ecosystem,Ecosystem,0x459efd5f53b4bb04b278925754fd427783831bc5,web3newsletters.eth,Eco. Small Grants,1.0,1604.71,ETH,1,Gitcoin Grants SG,2023Q1
0x3c5d1482121c5768412dd10f0303ab99bbe494945283f51cb89175fb97cf2dbf,2023-02-28,0xba0c461b22d918fb1f52fef556310230d177d1f2,Ecosystem,Ecosystem,0x91769843cec84adcf7a48df9dbd9694a39f44b42,hodl.esf.eth,Eco. Small Grants,1.0,1604.71,ETH,1,Gitcoin Grants SG,2023Q1
0x3c5d1482121c5768412dd10f0303ab99bbe494945283f51cb89175fb97cf2dbf,2023-02-28,0xba0c461b22d918fb1f52fef556310230d177d1f2,Ecosystem,Ecosystem,0xf14f66748ff5d530c0235bf8ad017f9ae79a6b6a,gregskril.eth,Eco. Small Grants,1.0,1604.71,ETH,1,Gitcoin Grants SG,2023Q1
0x3c5d1482121c5768412dd10f0303ab99bbe494945283f51cb89175fb97cf2dbf,2023-02-28,0xba0c461b22d918fb1f52fef556310230d177d1f2,Ecosystem,Ecosystem,0x96a77560146501eaeb5e6d5b7d8dd1ed23defa23,pugson.eth,Eco. Small Grants,1.0,1604.71,ETH,1,Gitcoin Grants SG,2023Q1
0x3c5d1482121c5768412dd10f0303ab99bbe494945283f51cb89175fb97cf2dbf,2023-02-28,0xba0c461b22d918fb1f52fef556310230d177d1f2,Ecosystem,Ecosystem,0x8ed7ba39ecdb39fdf21b0569b301b5756951c5e9,genz.eth,Eco. Small Grants,1.0,1604.71,ETH,1,Gitcoin Grants SG,2023Q1
0xd3a3530701bfe29fe018f9a0c19fba26037fd422fd5426ccb162c32dad33234f,2023-03-24,0xba0c461b22d918fb1f52fef556310230d177d1f2,Ecosystem,Ecosystem,0xd5d171a9aa125af13216c3213b5a9fc793fccf2c,liubenben.eth,Eco. Small Grants,1.0,1751.74,ETH,1,Gitcoin Grants SG,2023Q1
0xd3a3530701bfe29fe018f9a0c19fba26037fd422fd5426ccb162c32dad33234f,2023-03-24,0xba0c461b22d918fb1f52fef556310230d177d1f2,Ecosystem,Ecosystem,0x6ea869b6870dd98552b0c7e47da90702a436358b,wayback-machine.eth,Eco. Small Grants,1.0,1751.74,ETH,1,Gitcoin Grants SG,2023Q1
0xd3a3530701bfe29fe018f9a0c19fba26037fd422fd5426ccb162c32dad33234f,2023-03-24,0xba0c461b22d918fb1f52fef556310230d177d1f2,Ecosystem,Ecosystem,0x96a77560146501eaeb5e6d5b7d8dd1ed23defa23,pugson.eth,Eco. Small Grants,1.0,1751.74,ETH,1,Gitcoin Grants SG,2023Q1
0xd3a3530701bfe29fe018f9a0c19fba26037fd422fd5426ccb162c32dad33234f,2023-03-24,0xba0c461b22d918fb1f52fef556310230d177d1f2,Ecosystem,Ecosystem,0x91769843cec84adcf7a48df9dbd9694a39f44b42,hodl.esf.eth,Eco. Small Grants,1.0,1751.74,ETH,1,Gitcoin Grants SG,2023Q1
0xd3a3530701bfe29fe018f9a0c19fba26037fd422fd5426ccb162c32dad33234f,2023-03-24,0xba0c461b22d918fb1f52fef556310230d177d1f2,Ecosystem,Ecosystem,0x5c69b671b91df2d8b0f7f5d962ae39c80388caf9,daylon.eth,Eco. Small Grants,1.0,1751.74,ETH,1,Gitcoin Grants SG,2023Q1
0x072fb3dcbeba61b4bf003702e89f18a57125498d604736c587eaa6f25d90da15,2023-02-05,0x536013c57daf01d78e8a70cad1b1abada9411819,Ecosystem,Ecosystem,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,IRL,3499.30014,3499.30014,USDC,1,IRL SG,2023Q1
0xc408fa4cbf396f36215f04e34427480db837436e2f0b1dcbf509fe4edc70e36c,2023-03-02,0x536013c57daf01d78e8a70cad1b1abada9411819,Ecosystem,Ecosystem,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,IRL,1569.04,1569.04,USDC,1,IRL SG,2023Q1
0x3721891a58164924afa661a3be975620f28ac3535270c4cbc082e2a627ceb008,2023-03-02,0x536013c57daf01d78e8a70cad1b1abada9411819,Ecosystem,Ecosystem,0xcbf0ff50786dd6179b5106e8289d86c8128141d1,aexek.eth,IRL,550.0,550.0,USDC,1,IRL SG,2023Q1
0xe832bf0b2f51aada9ba92c04b15c7823fbcc0d7c965f57c0e34d22d58cc8fed4,2023-03-13,0x536013c57daf01d78e8a70cad1b1abada9411819,Ecosystem,Ecosystem,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,IRL,2000.0,2000.0,USDC,1,IRL SG,2023Q1
0x6e713e3f8fa3ab98ba086bd154a766c837ce8ec07a56e77b8026d4a5332998f3,2023-03-13,0x536013c57daf01d78e8a70cad1b1abada9411819,Ecosystem,Ecosystem,0x367a0a9787d730436a3351fa2d3ffebf7b86e682,0x367a0a,IRL,7672.518698,7672.518698,USDC,1,IRL SG,2023Q1
0xe832bf0b2f51aada9ba92c04b15c7823fbcc0d7c965f57c0e34d22d58cc8fed4,2023-03-13,0x536013c57daf01d78e8a70cad1b1abada9411819,Ecosystem,Ecosystem,0x367a0a9787d730436a3351fa2d3ffebf7b86e682,0x367a0a,IRL,2000.0,2000.0,USDC,1,IRL SG,2023Q1
0xe832bf0b2f51aada9ba92c04b15c7823fbcc0d7c965f57c0e34d22d58cc8fed4,2023-03-13,0x536013c57daf01d78e8a70cad1b1abada9411819,Ecosystem,Ecosystem,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,IRL,2000.0,2000.0,USDC,1,IRL SG,2023Q1
0xe832bf0b2f51aada9ba92c04b15c7823fbcc0d7c965f57c0e34d22d58cc8fed4,2023-03-13,0x536013c57daf01d78e8a70cad1b1abada9411819,Ecosystem,Ecosystem,0x534631bcf33bdb069fb20a93d2fdb9e4d4dd42cf,slobo.eth,IRL,2000.0,2000.0,USDC,1,IRL SG,2023Q1
0x2de6b8d539a59ddfad2694e7413dbb2bf79e8c0428a55979bb19af928692578d,2023-03-18,0x6a016548310076285668e2378df70bd545396b5a,Ecosystem,Ecosystem,0x2ac6a3561a43f06d62602ef9728c2b9eec393326,1w3.eth,Builders,10075.566751,10075.566751,USDC,1,Builders SG,2023Q1
0xe8f5f0285ce648e402ced0af4b234ac7582c9fbdc2cbf5867c1dd16e8b1407c2,2023-03-29,0x6a016548310076285668e2378df70bd545396b5a,Ecosystem,Ecosystem,0xca7632327567796e51920f6b16373e92c7823854,dannithomx.eth,Builders,1.0,1793.51,ETH,1,Builders SG,2023Q1
0x041bac4fa43c359c2610ae76cdadc834104dbcdae28c93342086f60a9d63e79f,2023-03-29,0x6a016548310076285668e2378df70bd545396b5a,Ecosystem,Ecosystem,0xac50ce326de14ddf9b7e9611cd2f33a1af8ac039,ENSTools,Builders,3000.0,3000.0,USDC,1,Builders SG,2023Q1
0x9392816586ba24b38d3dc795d6bf93bb38d975b71e1cd4d1b5a1495eaafcea12,2023-02-09,0x0d06a817584ac378849f03df6f11a9ad67dd786d,Ecosystem,Ecosystem,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,bobjiang.eth,Merch,1625.0,1625.0,USDC,1,Merch SG,2023Q1
0x3bc48f8806a5eb8f41ea1989b70a7e7e11c3959fdc21d6ed4d4a7b9cb745ed0d,2023-02-09,0x0d06a817584ac378849f03df6f11a9ad67dd786d,Ecosystem,Ecosystem,0xc8d65e1bd67f16522e3117b980e1c9d2caeb9dc3,generalmagic.eth,Merch,5622.0,5622.0,USDC,1,Merch SG,2023Q1
0xd6303a87161c49d10986e0f4ca3342fcf2a64ea71e011ecf0cad184aa7b03867,2023-03-31,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xd9f8bf1f266e50bb4de528007f28c14bb7edaff7,julieshi.eth,Fellowship,5000.0,5000.0,USDC,1,Direct,2023Q1
0x715014e1f1b64ca727c2423318d16d7221cb8808be795e0d68ecf54fc040d6b9,2023-02-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xcef0b1bbec22edc3d07eac2f5f1053359a96a5e2,daylon.eth,SMM,650.0,650.0,USDC,1,Support SG,2023Q1
0x715014e1f1b64ca727c2423318d16d7221cb8808be795e0d68ecf54fc040d6b9,2023-02-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,SMM,650.0,650.0,USDC,1,Support SG,2023Q1
0x4111662bf95c598812141eb7b2d6517be34af50b03d3ee7e70481c672de5d46a,2023-02-25,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,SMM,650.0,650.0,USDC,1,Support SG,2023Q1
0x4111662bf95c598812141eb7b2d6517be34af50b03d3ee7e70481c672de5d46a,2023-02-25,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xcef0b1bbec22edc3d07eac2f5f1053359a96a5e2,daylon.eth,SMM,650.0,650.0,USDC,1,Support SG,2023Q1
0x89f2ea7df4ae902ba6ec781eef4381880b979f03da42d7742a08a8bce37808b5,2023-03-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,SMM,650.0,650.0,USDC,1,Support SG,2023Q1
0x89f2ea7df4ae902ba6ec781eef4381880b979f03da42d7742a08a8bce37808b5,2023-03-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x3a85cd196d72872d89dde1ea1cccd7ceeb30802c,daylon.eth,SMM,650.0,650.0,USDC,1,Support SG,2023Q1
0x77b2f34f3cc01e7b57618baad149a55dd9487490a8eb42876d86226e6ef4f4c2,2023-02-27,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xf540fdfa0a08303c918ad383251ce8c48c42c39a,ENS Fairy,ENS Fairy,1.0,1633.45,ETH,1,Direct,2023Q1
Interquarter,2023-03-31,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,200.0,2904.18,ENS,1,Direct,2023Q1
Interquarter,2023-03-31,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,110.0,206152.71999999997,ETH,1,Direct,2023Q1
Interquarter,2023-03-31,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,336548.593668,336548.593668,USDC,1,Direct,2023Q1
0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7,2023-02-09,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,50.0,77289.0,ETH,1,Direct,2023Q1
0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7,2023-02-09,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,250000.0,250000.0,USDC,1,Direct,2023Q1
0xac816e8e297f9ac511e302c0a0bd1be7cff9473b485a827637d76c0e153568aa,2023-03-31,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xde21f729137c5af1b01d73af1dc21effa2b8a0d6,Gitcoin Multisig,Gitcoin Multisig,50000.0,50000.0,USDC,1,Direct,2023Q1
0xe9558ab94709edf707861bd7e55b50b73da9ee64d1ffff1cb92736f9a73d6a57,2023-02-07,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x10666d9c6295e838d3b8b84ffcc97d62ef7e6120,zeptimus.eth,PG Small Grants,1.0,1671.61,ETH,1,Direct,2023Q1
0xe9558ab94709edf707861bd7e55b50b73da9ee64d1ffff1cb92736f9a73d6a57,2023-02-07,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x44f00c29a0b8514d017ac20fbdb0aa5078b860ce,gashawk.eth,PG Small Grants,1.0,1671.61,ETH,1,Direct,2023Q1
0xe9558ab94709edf707861bd7e55b50b73da9ee64d1ffff1cb92736f9a73d6a57,2023-02-07,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xe126b3e5d052f1f575828f61feba4f4f2603652a,Revoke.Cash,PG Small Grants,1.0,1671.61,ETH,1,Direct,2023Q1
0xe9558ab94709edf707861bd7e55b50b73da9ee64d1ffff1cb92736f9a73d6a57,2023-02-07,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xc8d65e1bd67f16522e3117b980e1c9d2caeb9dc3,generalmagic.eth,PG Small Grants,1.0,1671.61,ETH,1,Direct,2023Q1
0xe9558ab94709edf707861bd7e55b50b73da9ee64d1ffff1cb92736f9a73d6a57,2023-02-07,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x5794e3ba7391b2b9806b738b20c3f2099e16dd5d,dodao-academy.eth,PG Small Grants,1.0,1671.61,ETH,1,Direct,2023Q1
0x344b3144dca0a671ddd788533499da3be57cae470ff15e3807dbf4e1831c6662,2023-03-10,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,entigd.eth,PG Small Grants,1.0,1431.49,ETH,1,Direct,2023Q1
0x344b3144dca0a671ddd788533499da3be57cae470ff15e3807dbf4e1831c6662,2023-03-10,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x6a08ed0c51a3114d6a5347f1d0d33b1932dc93a7,bishara.eth,PG Small Grants,1.0,1431.49,ETH,1,Direct,2023Q1
0x344b3144dca0a671ddd788533499da3be57cae470ff15e3807dbf4e1831c6662,2023-03-10,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x3cced573c55fce8130aa09586f705fec8cefeb61,marcusam.eth,PG Small Grants,1.0,1431.49,ETH,1,Direct,2023Q1
0x344b3144dca0a671ddd788533499da3be57cae470ff15e3807dbf4e1831c6662,2023-03-10,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x44f00c29a0b8514d017ac20fbdb0aa5078b860ce,gashawk.eth,PG Small Grants,1.0,1431.49,ETH,1,Direct,2023Q1
0x344b3144dca0a671ddd788533499da3be57cae470ff15e3807dbf4e1831c6662,2023-03-10,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xe126b3e5d052f1f575828f61feba4f4f2603652a,Revoke.Cash,PG Small Grants,1.0,1431.49,ETH,1,Direct,2023Q1
0x2319556263ef4785dc27210288f11c1bbf4fefa9544a9bcf49e4fd9ee15944a2,2023-03-30,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x97843608a00e2bbc75ab0c1911387e002565dede,scaffold.eth,PG Small Grants,1.0,1794.03,ETH,1,Direct,2023Q1
0x2319556263ef4785dc27210288f11c1bbf4fefa9544a9bcf49e4fd9ee15944a2,2023-03-30,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x6a08ed0c51a3114d6a5347f1d0d33b1932dc93a7,bishara.eth,PG Small Grants,1.0,1794.03,ETH,1,Direct,2023Q1
0x2319556263ef4785dc27210288f11c1bbf4fefa9544a9bcf49e4fd9ee15944a2,2023-03-30,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x96a77560146501eaeb5e6d5b7d8dd1ed23defa23,pugson.eth,PG Small Grants,1.0,1794.03,ETH,1,Direct,2023Q1
0x2319556263ef4785dc27210288f11c1bbf4fefa9544a9bcf49e4fd9ee15944a2,2023-03-30,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x44f00c29a0b8514d017ac20fbdb0aa5078b860ce,gashawk.eth,PG Small Grants,1.0,1794.03,ETH,1,Direct,2023Q1
0x2319556263ef4785dc27210288f11c1bbf4fefa9544a9bcf49e4fd9ee15944a2,2023-03-30,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xc8d65e1bd67f16522e3117b980e1c9d2caeb9dc3,generalmagic.eth,PG Small Grants,1.0,1794.03,ETH,1,Direct,2023Q1
0x3dae72cc248fcf2cc529ec9325f674d0899547db4a54455a7436aa0048b7e2fc,2023-02-09,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x11c24f0031b4c35e2e9353764edc61299291e0af,kbw.eth,PG Hackathons,10000.0,10000.0,USDC,1,Direct,2023Q1
Interquarter,2023-03-31,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,12440.0,217365.40000000002,ENS,1,Direct,2023Q1
Interquarter,2023-03-31,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,292.0,465550.09,ETH,1,Direct,2023Q1
Interquarter,2023-03-31,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,476509.0,476509.0,USDC,1,Direct,2023Q1
0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7,2023-02-09,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,125.0,193222.5,ETH,1,Direct,2023Q1
0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7,2023-02-09,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,364000.0,364000.0,USDC,1,Direct,2023Q1
0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7,2023-02-09,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,3500.0,49034.39,ENS,1,Direct,2023Q1
0xdbdfbff8222b97847bd3eeb07293362a75e6841c62c94cec050ed948dda6e638,2023-03-07,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,150.0,234244.50000000003,ETH,1,Direct,2023Q1
0xddb06186bda3c5a04dab91b53a70cada0091306735af4361bb4f868845edf796,2023-01-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb3a880d667fb664a7e4929f83002b4bad0321653,anthonyware.eth,Salaries,5000.0,5000.0,USDC,1,Direct,2023Q1
0xddb06186bda3c5a04dab91b53a70cada0091306735af4361bb4f868845edf796,2023-01-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,bobjiang.eth,Salaries,1500.0,1500.0,USDC,1,Direct,2023Q1
0xddb06186bda3c5a04dab91b53a70cada0091306735af4361bb4f868845edf796,2023-01-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,1500.0,1500.0,USDC,1,Direct,2023Q1
0xddb06186bda3c5a04dab91b53a70cada0091306735af4361bb4f868845edf796,2023-01-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,ceresstation.eth,Salaries,1500.0,1500.0,USDC,1,Direct,2023Q1
0xddb06186bda3c5a04dab91b53a70cada0091306735af4361bb4f868845edf796,2023-01-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,7000.0,7000.0,USDC,1,Direct,2023Q1
0xe5dbc19fc7623c1002fe8eaf6f2a8e541baa0ce9eba3b94ec09cc915a6199ea7,2023-01-03,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,9665.0,9665.0,USDC,1,Direct,2023Q1
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,6667.0,6667.0,USDC,1,Direct,2023Q1
